Date,Open,High,Low,Close,Adj Close,Volume
2008-05-06,766.981995,783.083008,760.312012,777.843018,598.932007,1339735.0
2008-05-07,781.27301,799.85199,774.127014,785.989014,605.204285,2124004.0
2008-05-08,776.270996,809.760986,772.697998,805.711975,620.39093,2016986.0
2008-05-09,806.997986,816.335022,793.658997,804.044006,619.106567,1914617.0
2008-05-12,798.422974,807.473999,780.320007,802.995972,618.299622,1170887.0
2008-05-13,805.09198,827.578003,805.09198,811.094971,624.535706,1329157.0
2008-05-14,773.174011,852.158997,773.174011,844.48999,650.249573,2009577.0
2008-05-15,849.872986,867.974976,832.817993,840.25,646.984802,1616131.0
2008-05-16,843.203003,852.731018,833.723022,848.825012,653.587402,973157.0
2008-05-20,845.109009,866.689026,841.536011,852.39801,656.338684,831777.0
2008-05-21,843.107971,881.314026,843.107971,878.69397,676.586304,1300150.0
2008-05-22,876.549988,876.549988,859.400024,865.593018,666.498657,915975.0
2008-05-23,867.974976,871.97699,849.872986,854.159973,657.695313,1171977.0
2008-05-26,847.96698,848.919983,825.195984,833.627991,641.885803,821628.0
2008-05-27,837.01001,845.109009,813.333984,826.958008,636.750122,982740.0
2008-05-28,828.911987,866.070007,815.810974,860.067017,662.243713,1090027.0
2008-05-29,863.210999,880.932983,848.442993,853.731018,657.365051,967294.0
2008-05-30,857.494995,873.025024,844.156006,860.257996,662.390808,1064727.0
2008-06-02,863.210999,872.643982,823.385986,827.054016,636.824036,1038660.0
2008-06-03,810.809021,827.958984,804.234985,821.051025,632.201782,1046416.0
2008-06-04,825.815002,834.627991,773.651001,777.080994,598.345215,1625816.0
2008-06-05,772.460022,807.236023,765.075989,801.185974,616.905884,1661846.0
2008-06-06,805.664001,815.810974,716.437012,784.322021,603.920715,1209030.0
2008-06-09,752.690002,791.754028,745.067993,784.036011,603.7005,1158788.0
2008-06-10,786.98999,791.468018,766.028992,782.083008,602.196838,929131.0
2008-06-11,786.703979,807.570007,786.703979,797.661011,614.19165,835789.0
2008-06-12,771.744995,819.383972,769.411011,816.382996,628.607361,1354997.0
2008-06-13,819.383972,822.671021,795.612,801.61499,617.236206,1184004.0
2008-06-16,809.809021,824.052979,805.330994,808.283997,622.371277,609751.0
2008-06-17,804.140015,815.572998,796.135986,809.52301,623.325378,991453.0
2008-06-18,809.856018,820.19397,779.367981,783.797974,603.517334,1015897.0
2008-06-19,779.939026,792.611023,772.697998,777.080994,598.345215,1138904.0
2008-06-20,781.27301,785.846008,735.539978,740.875977,570.467712,1293773.0
2008-06-23,732.682007,739.351013,696.572021,710.338989,546.954468,1192189.0
2008-06-24,709.815002,723.153992,657.413025,677.658997,521.791199,1315387.0
2008-06-25,665.034973,711.005981,655.125977,707.862,545.04718,1504740.0
2008-06-26,711.721008,726.965027,697.0,721.343994,555.428284,1354148.0
2008-06-27,700.286987,746.877991,687.09198,692.427002,533.162476,3613432.0
2008-06-30,691.713013,708.671997,684.090027,693.952026,534.336731,1478968.0
2008-07-01,695.523987,709.719971,657.651001,664.892029,511.960754,1520017.0
2008-07-02,662.177002,714.578979,641.692017,706.195007,543.763672,2150108.0
2008-07-03,701.23999,701.23999,619.396973,626.400024,482.322266,2291636.0
2008-07-04,633.593018,635.213013,596.911987,609.869019,469.593597,2652440.0
2008-07-07,613.203979,634.450989,613.203979,620.968994,478.14035,1620741.0
2008-07-08,617.015015,630.640015,601.198975,620.635986,477.883972,1053294.0
2008-07-09,630.734985,661.60498,629.781982,645.883972,497.324646,1043374.0
2008-07-10,640.549011,674.323975,630.734985,665.940002,512.767639,1268717.0
2008-07-11,670.275024,674.562988,627.400024,634.689026,488.704712,1263480.0
2008-07-14,630.734985,666.796997,628.830017,651.791016,501.873108,1249773.0
2008-07-15,647.88501,648.075989,612.966003,616.442993,474.655487,918797.0
2008-07-16,616.442993,631.210999,588.955994,596.148987,459.029266,1525924.0
2008-07-17,628.830017,628.830017,568.471008,578.713989,445.604431,2393439.0
2008-07-18,572.807007,580.953003,555.466003,564.659973,447.145447,2253623.0
2008-07-21,573.56897,580.809998,559.65802,570.234009,451.559448,1248025.0
2008-07-22,576.427002,605.677002,571.663025,594.862976,471.062775,1824781.0
2008-07-23,609.773987,643.120972,609.773987,635.499023,503.24176,2124878.0
2008-07-24,645.169983,646.836975,590.814026,601.198975,476.080139,1812912.0
2008-07-25,594.052979,609.487976,581.715027,588.718018,466.196686,2042195.0
2008-07-28,590.718994,598.197998,573.56897,575.427002,455.671631,1351965.0
2008-07-29,564.041016,576.427002,550.226013,556.705017,440.846069,1749953.0
2008-07-30,568.804993,603.580994,566.898987,600.294006,475.363464,2234467.0
2008-07-31,608.820984,631.210999,600.817993,624.018005,494.150177,2627913.0
2008-08-01,618.539978,652.554016,605.01001,648.504028,513.540222,1894247.0
2008-08-04,648.838013,666.844971,637.213989,659.080017,521.915161,1900062.0
2008-08-05,655.507019,660.270996,624.541992,644.026001,509.994171,2849685.0
2008-08-06,659.890015,662.129028,611.679993,615.156982,487.133179,2283243.0
2008-08-07,609.773987,634.546021,605.963013,612.442017,484.983337,1870067.0
2008-08-08,619.302002,626.067017,611.679993,620.445007,491.32077,1198191.0
2008-08-11,629.781982,634.450989,611.679993,614.346985,486.491791,1039641.0
2008-08-12,617.395996,621.017029,570.80603,579.237976,458.689545,2761292.0
2008-08-13,579.284973,592.624023,571.663025,581.619995,460.575806,1651884.0
2008-08-14,576.427002,594.244019,575.473999,587.098022,464.913757,1397979.0
