Date,Open,High,Low,Close,Adj Close,Volume
2008-05-06,640.0,653.5,639.0,643.799988,600.835571,35630.0
2008-05-07,641.0,648.0,636.150024,644.75,601.722229,10348.0
2008-05-08,637.049988,660.0,635.0,656.400024,612.594788,26361.0
2008-05-09,607.0,655.0,607.0,628.450012,586.510071,24055.0
2008-05-12,624.349976,640.0,617.099976,635.950012,593.50946,16490.0
2008-05-13,630.0,637.75,622.0,624.400024,582.730225,15227.0
2008-05-14,620.5,685.0,620.0,676.450012,631.306702,147104.0
2008-05-15,681.0,685.0,647.700012,654.200012,610.541565,152506.0
2008-05-16,669.0,669.0,645.299988,650.200012,606.808472,51811.0
2008-05-20,650.0,656.5,634.0,638.849976,596.215759,94893.0
2008-05-21,610.150024,665.900024,605.0,658.150024,614.227844,132723.0
2008-05-22,657.0,692.0,630.0,680.400024,634.993164,162640.0
2008-05-23,684.0,699.900024,670.0,687.450012,641.572632,189755.0
2008-05-26,689.0,707.700012,675.0,700.0,653.285095,130423.0
2008-05-27,693.0,699.0,685.0,694.200012,647.872192,43916.0
2008-05-28,695.0,695.0,672.5,682.049988,636.53302,56374.0
2008-05-29,688.0,703.0,665.25,676.450012,631.306702,65175.0
2008-05-30,690.0,718.0,677.099976,714.599976,666.910706,168178.0
2008-06-02,715.0,727.799988,701.0,718.299988,670.363708,101934.0
2008-06-03,710.0,719.0,686.200012,694.650024,648.292114,80384.0
2008-06-04,695.099976,711.0,664.0,669.650024,624.960449,61866.0
2008-06-05,677.0,709.0,677.0,701.0,654.218262,115916.0
2008-06-06,710.0,710.0,688.799988,693.25,646.985535,39775.0
2008-06-09,690.0,713.799988,670.0,692.75,646.518982,198735.0
2008-06-10,695.0,711.0,692.0,696.5,650.018555,74058.0
2008-06-11,700.5,723.0,700.5,709.599976,662.244385,84974.0
2008-06-12,710.0,715.0,690.0,700.799988,654.031677,1159551.0
2008-06-13,702.5,733.0,695.0,728.549988,679.929688,750755.0
2008-06-16,730.0,739.0,708.0,714.599976,666.910706,117201.0
2008-06-17,719.0,719.950012,705.0,708.349976,661.07782,115866.0
2008-06-18,709.0,716.0,685.0,688.650024,642.692566,47956.0
2008-06-19,680.0,698.0,671.549988,680.200012,634.806396,109994.0
2008-06-20,680.0,683.0,651.0,658.0,614.08783,47719.0
2008-06-23,651.0,659.900024,632.25,646.799988,603.635376,32304.0
2008-06-24,648.049988,672.0,648.049988,659.299988,615.301147,46874.0
2008-06-25,650.0,665.0,640.0,652.700012,609.141663,31905.0
2008-06-26,661.0,668.0,645.950012,653.200012,609.608398,23124.0
2008-06-27,640.0,672.0,635.0,653.150024,609.561646,40202.0
2008-06-30,645.0,675.0,645.0,670.549988,625.800415,49620.0
2008-07-01,675.5,689.0,653.400024,658.299988,614.367981,37058.0
2008-07-02,660.0,668.900024,646.099976,660.599976,616.514343,56536.0
2008-07-03,649.25,662.799988,640.25,652.099976,608.581726,28319.0
2008-07-04,651.0,667.400024,616.700012,645.5,602.422058,46242.0
2008-07-07,652.0,654.950012,635.0,639.400024,596.729248,24500.0
2008-07-08,626.599976,656.0,626.599976,649.400024,606.061951,39285.0
2008-07-09,655.0,669.0,652.0,655.549988,611.801453,49131.0
2008-07-10,654.0,656.0,648.0,653.299988,609.701599,10419.0
2008-07-11,655.0,659.799988,640.0,647.299988,604.102112,36916.0
2008-07-14,642.049988,666.0,642.049988,656.450012,612.641418,61716.0
2008-07-15,645.0,654.099976,637.049988,646.549988,603.4021,16904.0
2008-07-16,643.0,652.950012,623.049988,630.099976,588.049744,12404.0
2008-07-17,640.200012,650.0,631.0,639.599976,596.915894,40643.0
2008-07-18,651.0,668.799988,642.0,660.349976,616.281067,107589.0
