Date,Open,High,Low,Close,Adj Close,Volume
2008-05-06,169.875,169.875,163.761993,166.0,116.138008,238520.0
2008-05-07,165.25,169.125,164.037994,168.462006,117.860519,279488.0
2008-05-08,165.625,170.75,163.175003,169.688004,118.718231,269448.0
2008-05-09,167.261993,170.0,166.311996,168.061996,117.580635,160604.0
2008-05-12,168.061996,168.725006,162.511993,165.613007,115.867264,324488.0
2008-05-13,167.5,167.875,164.5,166.675003,116.61026,856444.0
2008-05-14,166.125,168.725006,162.0,164.037994,114.765335,269808.0
2008-05-15,165.5,167.25,164.399994,165.162994,115.552414,138344.0
2008-05-16,166.699997,167.475006,165.050003,165.5,115.788208,235112.0
2008-05-20,165.0,165.5,162.0,163.162994,114.15316,350488.0
2008-05-21,162.488007,167.5,161.261993,167.5,117.187439,450408.0
2008-05-22,164.425003,164.425003,162.5,163.087006,114.100021,166668.0
2008-05-23,167.25,167.25,160.75,162.975006,114.021645,559148.0
2008-05-26,160.0,162.5,160.0,160.863007,112.544052,41120.0
2008-05-27,160.75,162.386993,160.0,161.136993,112.735733,64368.0
2008-05-28,162.5,163.25,156.537994,160.399994,112.220093,477380.0
2008-05-29,162.375,162.375,150.5,151.550003,106.028412,1051152.0
2008-05-30,151.0,154.0,146.25,148.125,103.632172,399376.0
2008-06-02,147.5,151.988007,145.0,148.386993,103.815506,545152.0
2008-06-03,147.050003,150.5,145.412994,147.725006,103.352341,118016.0
2008-06-04,147.75,147.75,141.037994,142.0,99.34697,257764.0
2008-06-05,140.25,142.75,139.399994,140.688004,98.429077,235388.0
2008-06-06,143.75,147.5,141.274994,145.550003,101.830658,240192.0
2008-06-09,143.274994,143.988007,136.75,143.75,100.571312,312420.0
2008-06-10,137.800003,143.199997,137.524994,141.024994,98.664833,120516.0
2008-06-11,142.0,145.0,140.537994,143.537994,100.422997,53080.0
2008-06-12,141.0,146.0,140.5,144.412994,101.035179,97384.0
2008-06-13,145.75,145.75,141.25,142.600006,99.766762,43908.0
2008-06-16,141.25,167.25,140.274994,142.274994,99.539375,251452.0
2008-06-17,143.0,144.938004,141.625,142.511993,99.705177,152512.0
2008-06-18,142.75,144.311996,141.75,142.524994,99.714272,168924.0
2008-06-19,141.75,145.0,140.25,144.113007,100.825279,110792.0
2008-06-20,145.0,146.25,141.125,143.800003,100.606316,224944.0
2008-06-23,141.25,143.399994,136.5,137.25,96.02375,66916.0
2008-06-24,136.511993,140.25,132.5,134.363007,94.003929,134316.0
2008-06-25,132.75,136.5,130.25,135.0,94.449585,177616.0
2008-06-26,135.0,144.75,130.5,138.162994,96.662498,588560.0
2008-06-27,135.0,135.0,125.75,127.650002,89.307327,244712.0
2008-06-30,127.650002,128.5,119.25,121.262001,84.838127,125048.0
2008-07-01,122.474998,122.474998,107.5,110.025002,76.976418,130128.0
2008-07-02,110.025002,121.0,110.025002,117.25,82.031212,381728.0
2008-07-03,113.724998,118.25,109.5,116.925003,90.699753,266540.0
2008-07-04,115.25,122.25,114.75,118.862999,92.203087,108160.0
2008-07-07,104.987999,125.775002,104.987999,124.087997,96.256165,450880.0
2008-07-08,120.25,130.675003,117.5,128.949997,100.027657,822912.0
2008-07-09,131.25,135.5,130.625,133.574997,103.615303,4863696.0
2008-07-10,131.824997,135.225006,130.287994,134.188004,104.090828,128344.0
2008-07-11,135.0,136.25,131.25,132.75,102.975349,4246848.0
2008-07-14,132.5,138.75,128.75,136.613007,105.971924,102788.0
2008-07-15,135.0,135.0,127.5,130.488007,101.220711,249748.0
2008-07-16,129.175003,131.0,122.311996,123.412003,95.731789,222864.0
2008-07-17,125.25,130.975006,125.025002,128.488007,99.669289,198996.0
2008-07-18,131.0,132.0,126.762001,130.074997,100.900337,129760.0
2008-07-21,131.25,134.475006,130.050003,132.074997,102.451744,117168.0
2008-07-22,132.5,138.475006,129.087006,136.475006,105.864883,417432.0
2008-07-23,143.25,143.25,137.5,138.550003,107.474464,220036.0
2008-07-24,132.5,142.5,131.5,136.175003,105.632156,173876.0
2008-07-25,132.649994,137.5,132.5,135.061996,104.768799,107188.0
2008-07-28,137.5,137.5,131.75,132.386993,102.693764,48184.0
2008-07-29,130.074997,133.75,122.074997,125.050003,97.002396,251088.0
2008-07-30,125.0,130.024994,120.525002,128.375,99.581627,802944.0
2008-07-31,128.75,131.5,126.5,130.136993,100.948418,282432.0
2008-08-01,128.75,132.274994,127.75,130.925003,101.559692,201832.0
2008-08-04,128.75,132.199997,128.25,129.912994,100.774666,77080.0
2008-08-05,130.25,138.5,129.300003,137.0,106.272125,340940.0
2008-08-06,140.75,143.25,138.162994,140.5,108.987099,196060.0
2008-08-07,140.5,146.800003,138.649994,143.988007,111.692772,363224.0
2008-08-08,142.475006,145.0,137.774994,143.550003,111.35302,166572.0
2008-08-11,146.0,148.5,143.375,147.537994,114.446518,218652.0
2008-08-12,148.75,152.25,144.524994,148.649994,115.309135,498884.0
