Date,Open,High,Low,Close,Adj Close,Volume
2008-05-06,246.0,253.949997,246.0,248.199997,204.35199,3516423.0
2008-05-07,248.0,254.25,246.649994,251.100006,206.739731,220794.0
2008-05-08,249.0,253.449997,248.0,250.949997,206.61618,239625.0
2008-05-09,251.0,252.0,246.100006,250.399994,206.16333,170521.0
2008-05-12,245.100006,251.699997,242.25,247.100006,203.446335,133012.0
2008-05-13,249.0,249.0,244.75,245.649994,202.252487,260472.0
2008-05-14,244.0,246.949997,240.600006,243.100006,200.153015,115340.0
2008-05-15,244.0,245.5,236.0,238.600006,196.447937,356091.0
2008-05-16,241.75,244.399994,239.100006,243.699997,200.647003,556461.0
2008-05-20,242.399994,243.399994,240.0,241.75,199.041489,116709.0
2008-05-21,241.0,242.0,234.199997,236.100006,194.389618,235430.0
2008-05-22,237.699997,237.699997,232.100006,235.0,193.483978,222675.0
2008-05-23,236.0,237.5,233.699997,235.75,194.101471,322864.0
2008-05-26,233.100006,239.25,229.050003,231.25,190.396469,191550.0
2008-05-27,231.0,233.399994,225.5,232.350006,191.302139,543589.0
2008-05-28,234.0,239.699997,231.5,238.100006,196.036331,605756.0
2008-05-29,239.149994,241.0,233.25,236.649994,194.842453,280578.0
2008-05-30,237.550003,240.5,235.899994,237.149994,195.254166,283081.0
2008-06-02,237.5,238.0,231.050003,233.600006,192.331299,372058.0
2008-06-03,231.550003,235.600006,230.300003,234.699997,193.236969,273949.0
2008-06-04,234.75,234.850006,230.0,230.399994,189.696625,205765.0
2008-06-05,232.0,239.0,229.75,237.850006,195.830521,567606.0
2008-06-06,239.25,239.25,233.300003,235.600006,193.977982,131010.0
2008-06-09,228.0,236.449997,228.0,231.949997,190.972794,324773.0
2008-06-10,230.0,235.0,227.0,234.399994,192.98999,191815.0
2008-06-11,235.949997,235.949997,229.550003,232.550003,191.466797,304938.0
2008-06-12,229.0,233.899994,228.0,232.449997,191.38446,472755.0
2008-06-13,233.0,233.0,225.100006,226.550003,186.526779,273008.0
2008-06-16,224.0,232.850006,224.0,231.649994,190.725784,161053.0
2008-06-17,230.550003,237.850006,230.5,236.399994,194.636642,248858.0
2008-06-18,236.0,237.75,232.050003,234.800003,193.31929,222750.0
2008-06-19,232.25,233.899994,228.800003,231.949997,190.972794,114704.0
2008-06-20,233.199997,233.800003,224.550003,225.649994,185.785797,144021.0
2008-06-23,224.899994,228.75,221.0,226.550003,186.526779,220183.0
2008-06-24,227.0,227.5,208.0,214.5,176.605591,909319.0
2008-06-25,209.899994,221.0,205.0,216.050003,177.881744,478593.0
2008-06-26,216.550003,217.5,208.5,212.149994,174.670731,344529.0
2008-06-27,207.5,210.350006,204.5,208.5,171.665573,267284.0
2008-06-30,208.5,209.850006,199.0,206.100006,169.689575,403814.0
2008-07-01,205.0,208.600006,196.0,197.699997,162.77356,321780.0
2008-07-02,199.0,201.899994,194.350006,200.149994,164.79071,560821.0
2008-07-03,199.899994,199.899994,191.0,196.449997,161.74437,282885.0
2008-07-04,194.449997,202.199997,194.0,201.600006,165.984543,117214.0
2008-07-07,203.0,211.0,202.100006,209.449997,172.447708,204972.0
2008-07-08,209.449997,211.899994,201.800003,209.600006,172.571259,339236.0
2008-07-09,211.0,216.350006,210.050003,215.550003,177.470078,120313.0
2008-07-10,215.0,219.0,214.0,217.75,179.281403,91918.0
2008-07-11,220.0,220.5,209.100006,214.800003,176.852585,178356.0
2008-07-14,215.0,221.899994,210.0,219.199997,180.47525,212533.0
2008-07-15,215.0,216.0,209.050003,211.649994,174.259094,228035.0
2008-07-16,211.5,217.350006,209.649994,215.399994,177.346542,300128.0
2008-07-17,217.600006,221.350006,216.699997,219.800003,180.969269,808866.0
2008-07-18,219.75,221.5,215.0,219.699997,180.886932,313841.0
2008-07-21,221.0,228.800003,218.0,227.949997,187.679428,510113.0
2008-07-22,225.0,235.75,224.0,232.550003,191.466797,918497.0
2008-07-23,237.550003,240.0,228.149994,231.050003,190.231812,863983.0
2008-07-24,231.0,232.0,223.350006,227.850006,187.597107,1404913.0
2008-07-25,224.0,235.0,223.0,232.199997,191.178635,1260723.0
2008-07-28,233.899994,240.0,229.0,230.899994,190.108276,2418436.0
2008-07-29,228.0,238.600006,226.600006,237.5,195.542328,264922.0
2008-07-30,239.5,240.699997,234.199997,238.600006,196.447937,1085145.0
2008-07-31,239.5,241.0,236.149994,239.699997,197.353622,391926.0
2008-08-01,238.0,239.850006,232.800003,235.149994,193.607498,204853.0
2008-08-04,233.850006,235.0,230.75,234.0,195.571564,202939.0
2008-08-05,234.0,241.850006,231.600006,240.050003,200.628021,513987.0
2008-08-06,243.449997,251.199997,241.5,245.649994,205.308334,1002440.0
2008-08-07,246.0,247.5,240.100006,242.050003,202.299545,409519.0
2008-08-08,240.100006,244.800003,239.5,242.050003,202.299545,279144.0
2008-08-11,244.0,245.75,238.699997,245.75,205.391907,653462.0
2008-08-12,245.0,246.850006,242.199997,242.949997,203.051727,301893.0
2008-08-13,241.0,244.899994,240.350006,243.75,203.720352,983707.0
2008-08-14,243.0,244.0,238.0,238.899994,199.666855,331636.0
2008-08-18,238.899994,245.0,236.050003,241.75,202.048813,165318.0
2008-08-19,244.5,244.5,239.199997,243.449997,203.46962,196934.0
2008-08-20,243.550003,245.0,241.5,242.449997,202.633835,1336112.0
2008-08-21,241.0,241.899994,235.199997,236.050003,197.284912,137771.0
2008-08-22,234.5,245.5,233.199997,244.850006,204.639725,371068.0
2008-08-25,246.0,247.0,241.25,243.899994,203.845718,662971.0
2008-08-26,243.0,248.899994,241.649994,247.5,206.854507,686122.0
2008-08-27,248.0,249.0,245.199997,246.300003,205.851608,541557.0
2008-08-28,247.0,247.350006,239.199997,240.949997,201.380188,186349.0
2008-08-29,247.0,247.5,241.199997,245.399994,205.09938,307757.0
2008-09-01,244.0,244.5,238.649994,241.949997,202.215958,173417.0
2008-09-02,243.0,248.0,242.050003,247.0,206.436615,453148.0
2008-09-04,247.0,247.5,239.5,240.850006,201.296631,256701.0
2008-09-05,240.0,245.800003,236.0,245.100006,204.848648,295303.0
2008-09-08,246.0,253.899994,246.0,251.850006,210.490143,570791.0
2008-09-09,252.0,253.75,249.300003,251.25,209.988724,355805.0
2008-09-10,250.0,253.899994,249.0,250.550003,209.403656,217210.0
2008-09-11,250.0,250.0,243.5,246.850006,206.311279,350293.0
2008-09-12,247.0,249.75,244.100006,248.899994,208.024628,329242.0
2008-09-15,245.600006,247.0,233.600006,242.800003,202.926346,416374.0
2008-09-16,239.0,242.649994,237.0,240.75,201.213028,160772.0
2008-09-17,243.0,243.0,235.199997,238.0,198.914612,425222.0
2008-09-18,230.0,244.0,228.0,239.899994,200.502609,1657167.0
2008-09-19,244.0,248.899994,243.0,245.149994,204.890427,491545.0
2008-09-22,242.199997,249.850006,242.199997,249.300003,208.358917,247476.0
2008-09-23,245.25,249.899994,245.25,246.699997,206.185883,251569.0
2008-09-24,246.899994,250.25,246.0,249.25,208.317108,733635.0
2008-09-25,249.0,251.75,247.100006,249.550003,208.567856,581535.0
2008-09-26,248.75,255.600006,247.050003,252.5,211.033386,1094797.0
2008-09-29,252.0,265.0,249.050003,254.5,212.704941,1065407.0
2008-09-30,246.0,253.199997,245.0,251.550003,210.239441,587395.0
2008-10-01,252.25,259.799988,250.5,254.100006,212.370636,569695.0
2008-10-03,252.0,259.25,252.0,256.149994,214.083954,321701.0
2008-10-06,253.0,259.0,248.0,249.699997,208.693222,526073.0
2008-10-07,251.0,254.25,241.25,249.100006,208.191788,614380.0
2008-10-08,245.25,249.100006,232.600006,238.050003,198.956436,1417950.0
2008-10-10,230.0,233.75,218.0,222.050003,185.584061,1677201.0
2008-10-13,225.0,236.5,225.0,233.75,195.362595,373862.0
2008-10-14,237.25,243.5,233.149994,238.699997,199.49968,423517.0
2008-10-15,237.0,240.899994,229.050003,231.199997,193.231354,814322.0
2008-10-16,228.0,251.300003,221.949997,247.899994,207.188858,2503759.0
2008-10-17,248.100006,250.0,239.050003,241.050003,201.463745,458670.0
2008-10-20,241.0,251.0,237.600006,239.300003,200.001144,700405.0
2008-10-21,240.399994,254.899994,239.0,251.699997,210.364761,1453510.0
2008-10-22,249.5,256.0,247.600006,252.949997,211.409485,603447.0
2008-10-23,249.0,252.199997,241.800003,243.300003,203.344269,584604.0
2008-10-24,242.0,243.0,221.0,224.899994,187.965958,1404694.0
2008-10-27,225.0,226.0,185.0,211.0,176.348694,1754153.0
2008-10-29,220.899994,223.0,201.800003,208.199997,174.008514,1561491.0
2008-10-31,210.0,226.800003,210.0,221.949997,185.500427,1073634.0
2008-11-03,225.0,241.25,223.600006,237.800003,198.747498,1677643.0
2008-11-04,237.5,247.899994,237.0,246.350006,205.893372,881750.0
2008-11-05,242.399994,251.699997,233.850006,238.0,198.914612,737751.0
2008-11-06,232.0,247.25,232.0,245.25,204.97403,510860.0
2008-11-07,244.5,251.5,244.0,249.300003,208.358917,586501.0
2008-11-10,251.899994,253.600006,249.0,251.800003,210.44838,947981.0
2008-11-11,250.100006,252.300003,243.5,246.449997,205.976974,390684.0
2008-11-12,246.449997,246.449997,230.350006,234.649994,196.114792,716987.0
2008-11-14,237.050003,237.050003,231.0,235.350006,196.699844,463714.0
2008-11-17,235.0,236.050003,230.0,235.600006,196.908783,768072.0
2008-11-18,235.0,236.0,231.0,234.0,195.571564,247409.0
2008-11-19,235.0,237.899994,231.5,233.550003,195.195435,392982.0
2008-11-20,231.0,235.850006,226.25,234.300003,195.822266,395739.0
2008-11-21,232.899994,236.25,229.899994,235.050003,196.449097,2316330.0
2008-11-24,236.0,236.0,234.100006,235.949997,197.201309,404988.0
2008-11-25,236.899994,237.100006,234.0,236.0,197.243073,294958.0
2008-11-26,236.5,239.0,233.350006,236.300003,197.493805,709867.0
2008-11-28,235.0,237.899994,233.350006,236.199997,197.410248,365238.0
2008-12-01,236.600006,241.899994,230.0,232.449997,194.276077,410839.0
2008-12-02,230.0,235.199997,228.5,233.149994,194.861099,331672.0
2008-12-03,234.199997,235.0,229.100006,232.199997,194.067123,181695.0
2008-12-04,232.75,238.300003,230.050003,236.850006,197.953537,168653.0
2008-12-05,236.0,237.300003,231.050003,234.800003,196.240173,577960.0
2008-12-08,237.0,244.899994,237.0,240.850006,201.296631,959929.0
2008-12-10,242.0,246.050003,236.899994,244.75,204.556107,1322365.0
2008-12-11,245.0,245.0,238.399994,241.449997,201.79808,832367.0
2008-12-12,239.0,241.300003,236.399994,239.699997,200.335464,952124.0
2008-12-15,240.399994,244.850006,237.350006,243.800003,203.762146,438602.0
2008-12-16,243.050003,249.5,243.0,248.100006,207.355988,367007.0
2008-12-17,251.0,255.25,247.199997,251.25,209.988724,865973.0
2008-12-18,255.0,257.5,252.100006,256.200012,214.125778,968061.0
2008-12-19,257.0,267.0,255.0,265.450012,221.85672,700712.0
2008-12-22,266.049988,267.0,260.25,262.200012,219.140411,320623.0
2008-12-23,261.0,263.450012,256.049988,257.450012,215.170486,251765.0
2008-12-24,257.5,259.350006,255.550003,257.649994,215.337616,207581.0
2008-12-26,257.399994,258.350006,251.350006,252.399994,210.949814,147596.0
2008-12-29,252.899994,254.25,247.75,251.850006,210.490143,308282.0
2008-12-30,254.0,254.0,249.350006,252.0,210.615494,556531.0
2008-12-31,253.5,253.899994,249.0,250.25,209.152908,178606.0
2009-01-02,251.0,252.0,246.600006,247.449997,206.812729,279516.0
2009-01-05,250.0,250.0,239.100006,243.550003,203.553207,350379.0
