Date,Open,High,Low,Close,Adj Close,Volume
2008-05-06,450.0,450.0,420.174988,423.299988,407.471191,4050246.0
2008-05-07,425.0,427.5,399.0,407.899994,392.647125,4192190.0
2008-05-08,405.0,417.950012,402.5,413.799988,398.326447,1551166.0
2008-05-09,414.0,430.0,413.5,421.100006,405.353546,3011328.0
2008-05-12,420.0,423.5,410.100006,419.125,403.452301,954352.0
2008-05-13,423.0,423.0,409.5,410.625,395.270203,1133870.0
2008-05-14,415.0,425.0,408.5,424.200012,408.337585,1127000.0
2008-05-15,427.0,430.0,421.0,428.100006,412.091736,2453008.0
2008-05-16,430.0,432.0,421.0,425.674988,409.757385,931876.0
2008-05-20,424.924988,424.924988,402.899994,414.375,398.879974,1388104.0
2008-05-21,409.950012,413.475006,407.649994,411.325012,395.944061,709748.0
2008-05-22,409.5,412.0,405.0,408.799988,393.513458,1223302.0
2008-05-23,412.0,421.600006,410.0,418.399994,402.754486,926384.0
2008-05-26,419.5,436.0,419.5,431.575012,415.436768,1185544.0
2008-05-27,432.5,435.950012,426.174988,431.549988,415.41275,1802208.0
2008-05-28,432.5,443.5,430.0,442.299988,425.760712,1069082.0
2008-05-29,447.5,449.325012,422.450012,436.5,420.177643,489238.0
2008-05-30,437.5,440.5,427.674988,438.225006,421.838074,421140.0
2008-06-02,444.0,444.0,432.5,438.850006,422.439758,698990.0
2008-06-03,434.325012,434.325012,417.0,420.674988,404.944366,832544.0
2008-06-04,420.0,432.0,400.0,404.649994,389.518585,1188148.0
2008-06-05,407.5,414.975006,387.674988,410.625,395.270203,2788768.0
2008-06-06,410.0,417.5,399.0,401.024994,386.029175,1711276.0
2008-06-09,387.5,399.424988,375.0,390.375,375.777405,2655330.0
2008-06-10,389.5,394.0,380.575012,388.75,374.213226,1116224.0
2008-06-11,390.0,411.0,387.5,403.450012,388.363464,1105970.0
2008-06-12,399.0,410.924988,382.524994,409.950012,394.620453,1089166.0
2008-06-13,410.5,410.5,402.625,406.975006,391.756714,540848.0
